start	center	end	avg_pi	avg_h	avg_depth	cov_bin	avg_pi_z
5800	6300	6800	0.001535851356287368	0.002456049889404694	157.125	(157,209]	0.5444781482040614
5900	6400	6900	0.001535851356287368	0.002456049889404694	157.125	(157,209]	0.5444781482040614
6000	6500	7000	0.001535851356287368	0.002456049889404694	157.125	(157,209]	0.5444781482040614
6100	6600	7100	0.001535851356287368	0.002456049889404694	157.125	(157,209]	0.5444781482040614
6200	6700	7200	8.945881629660637e-4	0.0015949659774779077	174.2	(157,209]	-0.1981940453164372
6300	6800	7300	0.0013517310201089207	0.0022314801457727204	151.16666666666666	(104,157]	-0.30538383574729194
6400	6900	7400	0.0011619383566320468	0.0018949843881892043	154.8	(104,157]	-0.4387237904319805
6500	7000	7500	9.026462498836794e-4	0.0014689958432747238	154	(104,157]	-0.6208909887343402
6600	7100	7600	7.936833902730222e-4	0.001249043676779212	147.33333333333334	(104,157]	-0.697443488165223
6700	7200	7700	6.532553851589325e-4	9.82295282480886e-4	132	(104,157]	-0.7961020110783361
6800	7300	7800	8.203489812180455e-4	0.0012881258980680951	146.33333333333334	(104,157]	-0.6787094200346965
6900	7400	7900	0.001184107550918274	0.0018357162872694721	155	(104,157]	-0.4231486922834591
7000	7500	8000	0.001184107550918274	0.0018357162872694721	155	(104,157]	-0.4231486922834591
7100	7600	8100	0.001870628102614329	0.0030138911008794895	136.85714285714286	(104,157]	0.05917036882405041
7200	7700	8200	0.001870628102614329	0.0030138911008794895	136.85714285714286	(104,157]	0.05917036882405041
7300	7800	8300	0.0014134852454714718	0.002377376932584677	140	(104,157]	-0.26199804063496424
7400	7900	8400	0.0017137121436655775	0.002873753554975556	155.22222222222223	(104,157]	-0.05107186326349514
7500	8000	8500	0.0020065614775644355	0.003425004184075988	155.9090909090909	(104,157]	0.15467116281650387
7600	8100	8600	0.002255912126915085	0.0038351205023643975	147.58333333333334	(104,157]	0.32985393161233006
7700	8200	8700	0.0020597995988990096	0.0034893393881783243	140.27272727272728	(104,157]	0.19207391883565333
7800	8300	8800	0.0018927060028398966	0.003183508772591115	136.8	(104,157]	0.07468132779201372
7900	8400	8900	0.001528947433139668	0.002635918383389738	129	(104,157]	-0.18087939995922375
8000	8500	9000	0.001528947433139668	0.002635918383389738	129	(104,157]	-0.18087939995922375
8100	8600	9100	8.424268814436132e-4	0.0014577435697797204	141.5	(104,157]	-0.6631984610667332
8200	8700	9200	8.424268814436132e-4	0.0014577435697797204	141.5	(104,157]	-0.6631984610667332
8300	8800	9300	8.424268814436132e-4	0.0014577435697797204	158.2	(157,209]	-0.25860408251891326
8400	8900	9400	8.034481690259949e-4	0.00138570896710883	90.8	(52.2,104]	0.36294571336785025
8500	9000	9500	5.105988351271368e-4	8.344583380083973e-4	36.25	(-0.522,52.2]	0.15961006994049667
8600	9100	9600	2.6124818577648757e-4	4.243420197199883e-4	29.666666666666668	(-0.522,52.2]	-0.37046398648732964
8700	9200	9700	2.6124818577648757e-4	4.243420197199883e-4	29.666666666666668	(-0.522,52.2]	-0.37046398648732964
8800	9300	9800	2.6124818577648757e-4	4.243420197199883e-4	29.666666666666668	(-0.522,52.2]	-0.37046398648732964
8900	9400	9900	6.65692630220932e-4	0.001015184265995571	53.75	(52.2,104]	0.07634568617554542
9000	9500	10000	6.65692630220932e-4	0.001015184265995571	53.75	(52.2,104]	0.07634568617554542
9100	9600	10100	9.69113153359765e-4	0.00149124391404122	58	(52.2,104]	0.7076112667584791
9200	9700	10200	9.69113153359765e-4	0.00149124391404122	71	(52.2,104]	0.7076112667584791
9300	9800	10300	0.0011274546887928359	0.0017842804406786534	78.125	(52.2,104]	1.0370404044500487
9400	9900	10400	0.0013518985229567248	0.0021691327069522574	97.75	(52.2,104]	1.5039951964859795
9500	10000	10500	0.0013518985229567248	0.0021691327069522574	110.42857142857143	(104,157]	-0.305266155634022
9600	10100	10600	0.0013518985229567248	0.0021691327069522574	110.42857142857143	(104,157]	-0.305266155634022
9700	10200	10700	0.0013518985229567248	0.0021691327069522574	110.42857142857143	(104,157]	-0.305266155634022
9800	10300	10800	0.0013518985229567248	0.0021691327069522574	110.42857142857143	(104,157]	-0.305266155634022
9900	10400	10900	0.0015278511571021577	0.0025033400830682924	111.75	(104,157]	-0.181649595152682
10000	10500	11000	0.0015278511571021577	0.0025033400830682924	111.75	(104,157]	-0.181649595152682
10100	10600	11100	0.0022687035499156702	0.003931984036668633	134.1	(104,157]	0.3388406212556764
10200	10700	11200	0.002411292668114544	0.004203173409710477	143.9	(104,157]	0.43901744690776073
10300	10800	11300	0.004028246351664312	0.0055058726782698285	131.5	(104,157]	1.5750177903458915
10400	10900	11400	0.0035425543317239355	0.004696678392276237	133.66666666666666	(104,157]	1.23379199824642
10500	11000	11500	0.0035425543317239355	0.004696678392276237	133.66666666666666	(104,157]	1.23379199824642
10600	11100	11600	0.003725434263357606	0.005023603859464405	132.53846153846155	(104,157]	1.362275372419331
10700	11200	11700	0.003725434263357606	0.005023603859464405	132.53846153846155	(104,157]	1.362275372419331
10800	11300	11800	0.0038526444191000603	0.005272162334247882	145.93333333333334	(104,157]	1.4516476173280382
10900	11400	11900	0.0037636741723069077	0.00513123834982522	183.46666666666667	(157,209]	3.124607609523758
11000	11500	12000	0.004402713221159122	0.006123279994317607	203.2941176470588	(157,209]	3.8647039336215783
11100	11600	12100	0.0033584403052067772	0.004218576392671618	221.23076923076923	(209,261]	3.453553119979564
11200	11700	12200	0.0032158511870079027	0.003947387019629774	219.08333333333334	(209,261]	3.219581753223602
11300	11800	12300	0.0014405559680250645	0.0023516512244329884	299.85714285714283	(261,313]	0.7770865710207564
11400	11900	12400	0.0014405559680250645	0.0023516512244329884	299.85714285714283	(261,313]	0.7770865710207564
11500	12000	12500	0.0014405559680250645	0.0023516512244329884	299.85714285714283	(261,313]	0.7770865710207564
11600	12100	12600	0.001257676036391394	0.0020247257572448205	330	(313,366]	0.06923220182614219
11700	12200	12700	0.001257676036391394	0.0020247257572448205	330	(313,366]	0.06923220182614219
11800	12300	12800	0.0011354041522538777	0.001793457779947376	383.8	(366,418]	-0.8493028385190069
11900	12400	12900	6.439773204571532e-4	0.0010093321419784207	278.75	(261,313]	-1.0021905713216217
12000	12500	13000	4.93827160493828e-6	1.729049748603385e-5	205.5	(157,209]	-1.2285326694005236
12100	12600	13100	3.907678075046005e-4	6.933428677937368e-4	141.5	(104,157]	-0.9805142063051924
12200	12700	13200	5.945295629904939e-4	0.0010473940071386637	130.8	(104,157]	-0.837360183672109
12300	12800	13300	9.613017148892281e-4	0.001595575062828366	122.33333333333333	(104,157]	-0.57968224598016
12400	12900	13400	9.613017148892281e-4	0.001595575062828366	106.14285714285714	(104,157]	-0.57968224598016
12500	13000	13500	9.613017148892281e-4	0.001595575062828366	106.14285714285714	(104,157]	-0.57968224598016
12600	13100	13600	9.613017148892281e-4	0.001595575062828366	106.14285714285714	(104,157]	-0.57968224598016
12700	13200	13700	9.613017148892281e-4	0.001595575062828366	106.14285714285714	(104,157]	-0.57968224598016
12800	13300	13800	9.563634432842899e-4	0.001578284565342332	56.333333333333336	(52.2,104]	0.6810855293106659
12900	13400	13900	9.563634432842899e-4	0.001578284565342332	66.4	(52.2,104]	0.6810855293106659
13000	13500	14000	9.563634432842899e-4	0.001578284565342332	66.4	(52.2,104]	0.6810855293106659
13100	13600	14100	5.705339073846276e-4	9.022321950346291e-4	59	(52.2,104]	-0.12163178020468482
13200	13700	14200	4.905086454504944e-4	7.907899113430873e-4	80.33333333333333	(52.2,104]	-0.2881241219670689
13300	13800	14300	1.2373649355176017e-4	2.4260885565338507e-4	80.5	(52.2,104]	-1.0511925954337349
13400	13900	14400	1.2373649355176017e-4	2.4260885565338507e-4	152	(104,157]	-1.1681186302570334
13500	14000	14500	3.084024679373608e-4	5.717418150404731e-4	88.33333333333333	(52.2,104]	-0.6669955334535203
13600	14100	14600	3.084024679373608e-4	5.717418150404731e-4	88.33333333333333	(52.2,104]	-0.6669955334535203
13700	14200	14700	3.084024679373608e-4	5.717418150404731e-4	88.33333333333333	(52.2,104]	-0.6669955334535203
13800	14300	14800	6.412237685005969e-4	0.0010808211141557	82	(52.2,104]	0.02543828531715578
13900	14400	14900	6.412237685005969e-4	0.0010808211141557	82	(52.2,104]	0.02543828531715578
14000	14500	15000	8.098505206982686e-4	0.0013888569069681975	102.4	(52.2,104]	0.37626578876579775
14100	14600	15100	9.67336377268576e-4	0.0017306059711496727	180.28571428571428	(157,209]	-0.11394146937968694
14200	14700	15200	0.0010661266917471313	0.0018678348445816464	181.14285714285714	(157,209]	4.714897866862794e-4
14300	14800	15300	0.0013851512931467415	0.0023648988203408207	179.375	(157,209]	0.3699464619604554
14400	14900	15400	0.0013851512931467415	0.0023648988203408207	179.375	(157,209]	0.3699464619604554
14500	15000	15500	0.001200485318761141	0.002035765860953733	220.33333333333334	(209,261]	-0.08738803986634898
14600	15100	15600	0.0013745090286635118	0.0023515960647763484	223.14285714285714	(209,261]	0.19816366118991077
14700	15200	15700	0.0013745090286635118	0.0023515960647763484	223.14285714285714	(209,261]	0.19816366118991077
14800	15300	15800	0.0010416877281002757	0.0018425167656611217	249.83333333333334	(209,261]	-0.34795553473405816
14900	15400	15900	0.0010416877281002757	0.0018425167656611217	249.83333333333334	(209,261]	-0.34795553473405816
15000	15500	16000	0.0010615714678186687	0.0018695018589842648	244.66666666666666	(209,261]	-0.3153287409303153
15100	15600	16100	9.040856112483613e-4	0.0015277527948027894	179.5	(157,209]	-0.18719467591223174
15200	15700	16200	6.81558803218046e-4	0.0011479150657174306	186.66666666666666	(157,209]	-0.44491174802583977
15300	15800	16300	3.625342018184355e-4	6.508510899582563e-4	196.5	(157,209]	-0.8143867201996091
15400	15900	16400	3.625342018184355e-4	6.508510899582563e-4	196.5	(157,209]	-0.8143867201996091
15500	16000	16500	3.625342018184355e-4	6.508510899582563e-4	196.5	(157,209]	-0.8143867201996091
15600	16100	16600	4.136306017307523e-4	7.169341995426151e-4	123.5	(104,157]	-0.9644518154296255
15700	16200	16700	6.361574097610676e-4	0.0010967719286279739	135	(104,157]	-0.8081142944984959
15800	16300	16800	6.361574097610676e-4	0.0010967719286279739	135	(104,157]	-0.8081142944984959
15900	16400	16900	6.361574097610676e-4	0.0010967719286279739	135	(104,157]	-0.8081142944984959
16000	16500	17000	4.4764691784500297e-4	7.617510424923333e-4	126	(104,157]	-0.9405534519938498
16100	16600	17100	4.4764691784500297e-4	7.617510424923333e-4	126	(104,157]	-0.9405534519938498
16200	16700	17200	9.205167930678196e-4	0.0016373920396671338	124.8	(104,157]	-0.6083359332611114
16300	16800	17300	9.205167930678196e-4	0.0016373920396671338	124.8	(104,157]	-0.6083359332611114
16400	16900	17400	0.0015450317648550904	0.0027876248241141886	207	(157,209]	0.5551103414118018
16500	17000	17500	0.0015450317648550904	0.0027876248241141886	219.9090909090909	(209,261]	0.47797069102274475
16600	17100	17600	0.0013199116550404028	0.0024057115107072144	232.5	(209,261]	0.10857602442461417
16700	17200	17700	0.0012106522880316588	0.002252511651705528	233.4	(209,261]	-0.07070528226158458
16800	17300	17800	0.0012106522880316588	0.002252511651705528	233.4	(209,261]	-0.07070528226158458
16900	17400	17900	0.0012106522880316588	0.002252511651705528	233.4	(209,261]	-0.07070528226158458
17000	17500	18000	0.0012106522880316588	0.002252511651705528	233.4	(209,261]	-0.07070528226158458
17100	17600	18100	0.0012106522880316588	0.002252511651705528	233.4	(209,261]	-0.07070528226158458
17200	17700	18200	7.377824128088422e-4	0.0013768706545307272	252.625	(209,261]	-0.8466271225894872
17300	17800	18300	7.377824128088422e-4	0.0013768706545307272	252.625	(209,261]	-0.8466271225894872
17400	17900	18400	1.132674410215713e-4	2.2663787008367237e-4	191.66666666666666	(157,209]	-1.103072386148942
17500	18000	18500	1.132674410215713e-4	2.2663787008367237e-4	77.33333333333333	(52.2,104]	-1.072973431005622
17600	18100	18600	1.132674410215713e-4	2.2663787008367237e-4	77.33333333333333	(52.2,104]	-1.072973431005622
17700	18200	18700	0	0	32.5	(-0.522,52.2]	-0.9258300379878189
17800	18300	18800	0	0	32.5	(-0.522,52.2]	-0.9258300379878189
17900	18400	18900	0	0	68	(52.2,104]	-1.308626036761987
18000	18500	19000	0	0	68	(52.2,104]	-1.308626036761987
18100	18600	19100	0	0	68	(52.2,104]	-1.308626036761987
18200	18700	19200	0	0	72.5	(52.2,104]	-1.308626036761987
18300	18800	19300	0	0	72.5	(52.2,104]	-1.308626036761987
18400	18900	19400	4.18552036199095e-4	6.007684150358608e-4	65.66666666666667	(52.2,104]	-0.43782965357041376
18500	19000	19500	4.18552036199095e-4	6.007684150358608e-4	95.5	(52.2,104]	-0.43782965357041376
18600	19100	19600	4.18552036199095e-4	6.007684150358608e-4	95.5	(52.2,104]	-0.43782965357041376
18700	19200	19700	4.18552036199095e-4	6.007684150358608e-4	95.5	(52.2,104]	-0.43782965357041376
18800	19300	19800	4.18552036199095e-4	6.007684150358608e-4	95.5	(52.2,104]	-0.43782965357041376
18900	19400	19900	4.18552036199095e-4	6.007684150358608e-4	52	(-0.522,52.2]	-0.03606465645803155
19000	19500	20000	0.0015036515247854256	0.0021964873287818147	54.2	(52.2,104]	1.8197169077716897
19100	19600	20100	0.0015036515247854256	0.0021964873287818147	51.666666666666664	(-0.522,52.2]	2.27065918420807
19200	19700	20200	0.0015036515247854256	0.0021964873287818147	51.666666666666664	(-0.522,52.2]	2.27065918420807
19300	19800	20300	0.0015036515247854256	0.0021964873287818147	51.666666666666664	(-0.522,52.2]	2.27065918420807
19400	19900	20400	0.0010850994885863306	0.0015957189137459538	51.6	(-0.522,52.2]	1.3808938026782829
19500	20000	20500	0.0016426313865948003	0.0024880869773338883	73.85714285714286	(52.2,104]	2.1088641356745557
19600	20100	20600	0.0016426313865948003	0.0024880869773338883	73.85714285714286	(52.2,104]	2.1088641356745557
19700	20200	20700	0.0016426313865948003	0.0024880869773338883	73.85714285714286	(52.2,104]	2.1088641356745557
19800	20300	20800	0.0016426313865948003	0.0024880869773338883	73.85714285714286	(52.2,104]	2.1088641356745557
19900	20400	20900	0.0016426313865948003	0.0024880869773338883	73.85714285714286	(52.2,104]	2.1088641356745557
20000	20500	21000	5.575318980084696e-4	8.923680635879346e-4	99.33333333333333	(52.2,104]	-0.14868242566754844
20100	20600	21100	6.996259151024866e-4	0.001162228015564801	134.33333333333334	(104,157]	-0.7635241218801486
20200	20700	21200	0.0010138628348354474	0.0016527467879733782	129.25	(104,157]	-0.5427551212777906
20300	20800	21300	0.0013083757235165608	0.002198400884665998	177.33333333333334	(157,209]	0.2810296469929343
20400	20900	21400	0.0014163029278293072	0.002417192809543277	199.57142857142858	(157,209]	0.40602439860550826
20500	21000	21500	8.587710298208377e-4	0.0015248247459553426	227.6	(209,261]	-0.6480995459989082
20600	21100	21600	8.587710298208377e-4	0.0015248247459553426	227.6	(209,261]	-0.6480995459989082
20700	21200	21700	0.0020501260526136476	0.003273248215968453	167.45454545454547	(157,209]	1.140079955341239
20800	21300	21800	0.0027395197937827302	0.004298221248713335	148.13333333333333	(104,157]	0.669615349171851
20900	21400	21900	0.002983251688698323	0.004704715820902363	147.75	(104,157]	0.8408506289128848
21000	21500	22000	0.00445033160975627	0.006743885404436812	136.28571428571428	(104,157]	1.8715562769029046
21100	21600	22100	0.0048986340489297255	0.0076269220260468465	136.375	(104,157]	2.1865137985971383
21200	21700	22200	0.005444680432264671	0.008467224896806748	134	(104,157]	2.5701419045301765
21300	21800	22300	0.005150167543583556	0.007921570800114127	119.07407407407408	(104,157]	2.3632301382300973
21400	21900	22400	0.00504224033927081	0.007702778875236849	110.84615384615384	(104,157]	2.2874052445346664
21500	22000	22500	0.00504224033927081	0.007702778875236849	110.84615384615384	(104,157]	2.2874052445346664
21600	22100	22600	0.00504224033927081	0.007702778875236849	110.84615384615384	(104,157]	2.2874052445346664
21700	22200	22700	0.003850885316478	0.005954355405223739	108.9	(104,157]	1.4504117494097835
21800	22300	22800	0.0031614915753089175	0.004929382372478856	112.375	(104,157]	0.9660741120985592
21900	22400	22900	0.002917759680393325	0.004522887800289829	110.4	(104,157]	0.7948388323575254
22000	22500	23000	0.0014506797593353785	0.00248371821675538	115.8	(104,157]	-0.23586681563249384
22100	22600	23100	8.602833030679058e-4	0.0013308216431684786	100.5	(52.2,104]	0.48119105655467026
22200	22700	23200	0	0	92.66666666666667	(52.2,104]	-1.308626036761987
22300	22800	23300	0	0	68.5	(52.2,104]	-1.308626036761987
22400	22900	23400	2.4230769230769225e-4	4.021608717849551e-4	67.33333333333333	(52.2,104]	-0.8045055360062168
22500	23000	23500	6.074402341844202e-4	9.677763927628422e-4	167.5	(157,209]	-0.5307513858190269
22600	23100	23600	6.531832531707503e-4	0.001094087371292549	266.375	(261,313]	-0.9816277484274155
22700	23200	23700	7.602428727482255e-4	0.0013114183277742916	298.1	(261,313]	-0.742494130468076
22800	23300	23800	7.602428727482255e-4	0.0013114183277742916	298.1	(261,313]	-0.742494130468076
22900	23400	23900	8.227428727482256e-4	0.0014504791262290326	273.90909090909093	(261,313]	-0.6028910646114581
23000	23500	24000	8.227428727482256e-4	0.0014504791262290326	254.08333333333334	(209,261]	-0.7072173612884347
23100	23600	24100	8.227428727482256e-4	0.0014504791262290326	254.08333333333334	(209,261]	-0.7072173612884347
23200	23700	24200	8.227428727482256e-4	0.0014504791262290326	254.08333333333334	(209,261]	-0.7072173612884347
23300	23800	24300	8.227428727482256e-4	0.0014504791262290326	291.2	(261,313]	-0.6028910646114581
23400	23900	24400	5.804351804405333e-4	0.0010483182544440777	286	(261,313]	-1.1441214122401915
23500	24000	24500	2.654511157907677e-4	6.156623853187316e-4	262.77777777777777	(261,313]	-1.8476852701775734
23600	24100	24600	2.1970809680443767e-4	4.893514067890245e-4	177	(157,209]	-0.9797992650134624
23700	24200	24700	1.1264847722696245e-4	2.7202045030728206e-4	77.8	(52.2,104]	-1.0742611835120166
23800	24300	24800	1.1264847722696245e-4	2.7202045030728206e-4	77.8	(52.2,104]	-1.0742611835120166
23900	24400	24900	1.9259861967710478e-4	3.970117036781696e-4	76.8	(52.2,104]	-0.9079251276336064
24000	24500	25000	1.9259861967710478e-4	3.970117036781696e-4	71	(52.2,104]	-0.9079251276336064
24100	24600	25100	1.9259861967710478e-4	3.970117036781696e-4	60	(52.2,104]	-0.9079251276336064
24200	24700	25200	1.9259861967710478e-4	3.970117036781696e-4	60	(52.2,104]	-0.9079251276336064
24300	24800	25300	5.460348048103446e-4	9.311710703653195e-4	62.75	(52.2,104]	-0.17260209707820517
24400	24900	25400	5.460348048103446e-4	9.311710703653195e-4	69.85714285714286	(52.2,104]	-0.17260209707820517
24500	25000	25500	4.958863275833823e-4	7.982114185127786e-4	36.2	(-0.522,52.2]	0.12833395907312115
24600	25100	25600	0.0011612111089279085	0.001958067823609739	277.1111111111111	(261,313]	0.15312819084079032
24700	25200	25700	0.0011612111089279085	0.001958067823609739	277.1111111111111	(261,313]	0.15312819084079032
24800	25300	25800	0.0013242061259748532	0.002257610102801255	261.8	(261,313]	0.517201856426473
24900	25400	25900	0.001181755983524711	0.0019935580509756264	287.8888888888889	(261,313]	0.19901823054244425
25000	25500	26000	0.0016228598796286069	0.00277090555718271	306.6666666666667	(261,313]	1.18428953066089
25100	25600	26100	0.0016228598796286069	0.00277090555718271	321.3333333333333	(313,366]	1.0851693843345953
25200	25700	26200	0.0016228598796286069	0.00277090555718271	321.3333333333333	(313,366]	1.0851693843345953
25300	25800	26300	0.0015199824504259195	0.0027224219948889542	382.4	(366,418]	0.025595078358148872
25400	25900	26400	0.0020447355845750175	0.003648853154268101	370	(366,418]	1.2193842914364776
25500	26000	26500	0.0020447355845750175	0.003648853154268101	370	(366,418]	1.2193842914364776
25600	26100	26600	0.001379410803230491	0.0024889967491711403	228.0909090909091	(209,261]	0.2062068759138152
25700	26200	26700	0.001379410803230491	0.0024889967491711403	209.58333333333334	(209,261]	0.2062068759138152
25800	26300	26800	0.0012164157861835462	0.002189454469979624	200	(157,209]	0.17452721696667547
25900	26400	26900	0.0012164157861835462	0.002189454469979624	185.15384615384616	(157,209]	0.17452721696667547
26000	26500	27000	7.753118900796503e-4	0.0014121069637725412	185.91666666666666	(157,209]	-0.33633260081453464
26100	26600	27100	0.0011424949078650776	0.0019609813482575358	181.5	(157,209]	0.08891653258699071
26200	26700	27200	0.0011424949078650776	0.0019609813482575358	181.5	(157,209]	0.08891653258699071
26300	26800	27300	8.919361519345255e-4	0.001475305543864141	115.7	(104,157]	-0.6284154311919529
26400	26900	27400	3.671830177854275e-4	5.488743844849944e-4	18.6	(-0.522,52.2]	-0.14526583173532992
26500	27000	27500	3.671830177854275e-4	5.488743844849944e-4	18.6	(-0.522,52.2]	-0.14526583173532992
26600	27100	27600	3.671830177854275e-4	5.488743844849944e-4	21.75	(-0.522,52.2]	-0.14526583173532992
26700	27200	27700	3.671830177854275e-4	5.488743844849944e-4	24	(-0.522,52.2]	-0.14526583173532992
26800	27300	27800	3.671830177854275e-4	5.488743844849944e-4	26.5	(-0.522,52.2]	-0.14526583173532992
26900	27400	27900	3.671830177854275e-4	5.488743844849944e-4	37.857142857142854	(-0.522,52.2]	-0.14526583173532992
27000	27500	28000	4.520258158707191e-4	7.301616634139114e-4	81.125	(52.2,104]	-0.36818754518526536
27100	27600	28100	4.96513312719983e-4	7.823547855400954e-4	128.625	(104,157]	-0.9062220781732391
27200	27700	28200	4.96513312719983e-4	7.823547855400954e-4	128.625	(104,157]	-0.9062220781732391
27300	27800	28300	0.001007534405194451	0.0018041013142771204	239.58333333333334	(209,261]	-0.4039969756271024
27400	27900	28400	0.0010331718347195696	0.0018732951794777825	332.3	(313,366]	-0.5553358625381598
27500	28000	28500	0.0010331718347195696	0.0018732951794777825	332.3	(313,366]	-0.5553358625381598
27600	28100	28600	0.0013178220261570912	0.002330112889393165	317.54545454545456	(313,366]	0.23655764218537795
27700	28200	28700	0.0013178220261570912	0.002330112889393165	317.54545454545456	(313,366]	0.23655764218537795
