start	center	end	avg_pi	avg_h	avg_depth	cov_bin	avg_pi_z
7200	7700	8200	0.005169626028325978	0.009331279763348061	2943.2631578947367	(2.15e+03,3e+03]	0.9494402634283833
7300	7800	8300	0.0037507716303060096	0.006847806341032836	3572.6	(3e+03,3.84e+03]	0.17613912496294917
7400	7900	8400	0.0035757829826040047	0.006642198120245285	3815.3225806451615	(3e+03,3.84e+03]	0.043008337317541855
7500	8000	8500	0.0038170182948686292	0.0070539188402806196	3657.53125	(3e+03,3.84e+03]	0.22653936948122028
7600	8100	8600	0.003963144869479881	0.007331163532473239	3597.909090909091	(3e+03,3.84e+03]	0.3377119868446636
7700	8200	8700	0.004556200389325936	0.008421547419862169	3420.6	(3e+03,3.84e+03]	0.7889066758225196
7800	8300	8800	0.004368219235449093	0.00810901989742752	3150.264705882353	(3e+03,3.84e+03]	0.6458912322108031
7900	8400	8900	0.0038904970762666004	0.007243972104949716	2559.133333333333	(2.15e+03,3e+03]	0.1621814481928804
8000	8500	9000	0.0038418556087403163	0.007129084614729301	2337.535714285714	(2.15e+03,3e+03]	0.1322443382287859
8100	8600	9100	0.0028761419614253933	0.005505326319180513	2229.0454545454545	(2.15e+03,3e+03]	-0.4621183963632857
8200	8700	9200	0.002684363691091513	0.005225288566926966	2182.2272727272725	(2.15e+03,3e+03]	-0.5801511667480782
8300	8800	9300	0.002604304748809327	0.005021815266655943	2003.5	(1.31e+03,2.15e+03]	-0.44817692319082075
8400	8900	9400	0.0026507747662308746	0.005132324772397652	1633.4736842105262	(1.31e+03,2.15e+03]	-0.4323027231082769
8500	9000	9500	0.002473012554351597	0.0048670367514349775	1448.4	(1.31e+03,2.15e+03]	-0.4930264558516773
8600	9100	9600	0.002367921284635221	0.004652129429869106	1322.5263157894738	(1.31e+03,2.15e+03]	-0.5289257288662124
8700	9200	9700	0.0020944617710695413	0.003982591919743796	890.5625	(453,1.31e+03]	-0.27079651182114595
8800	9300	9800	0.0021003382331542444	0.003993079655893647	993.3125	(453,1.31e+03]	-0.2597528226763766
8900	9400	9900	0.002690449780360977	0.004929859720497356	1269.7894736842106	(453,1.31e+03]	0.8492492255210046
9000	9500	10000	0.0024929055286899587	0.004525340983438259	1235.0555555555557	(453,1.31e+03]	0.47800249979640286
9100	9600	10100	0.00286292550923702	0.005111068002416372	1348	(1.31e+03,2.15e+03]	-0.3598318369540933
9200	9700	10200	0.002809610816894499	0.005001192641544839	1459.2	(1.31e+03,2.15e+03]	-0.3780441841952635
9300	9800	10300	0.002809610816894499	0.005001192641544839	1459.2	(1.31e+03,2.15e+03]	-0.3780441841952635
9400	9900	10400	0.0028936469209247086	0.005189505827123832	1617.55	(1.31e+03,2.15e+03]	-0.34933737486847244
9500	10000	10500	0.002668127196789662	0.004723552324302976	1676.5555555555557	(1.31e+03,2.15e+03]	-0.4263751170970746
9600	10100	10600	0.0027932828365325887	0.004886826881586114	1669.7777777777778	(1.31e+03,2.15e+03]	-0.3836218370904101
9700	10200	10700	0.0024072865511419795	0.004289906268858161	1820.5882352941176	(1.31e+03,2.15e+03]	-0.5154785181375761
9800	10300	10800	0.0023319969154045827	0.004124638250697943	1800.3125	(1.31e+03,2.15e+03]	-0.5411975259656882
9900	10400	10900	0.0025526111960089168	0.004590018347847385	2569.705882352941	(2.15e+03,3e+03]	-0.6612401867534914
10000	10500	11000	0.0027700197673088105	0.005026430307917628	2500.5263157894738	(2.15e+03,3e+03]	-0.5274328689001678
10100	10600	11100	0.0043817357275227915	0.00833103013305901	3084.4285714285716	(3e+03,3.84e+03]	0.6561745349256098
10200	10700	11200	0.004857023942747512	0.009245817762094332	3379.8333333333335	(3e+03,3.84e+03]	1.0177722458765583
10300	10800	11300	0.00725301710366061	0.013339370762689694	3560.6486486486488	(3e+03,3.84e+03]	2.8406359624336135
10400	10900	11400	0.006618691605627645	0.012186995755051878	3710.5142857142855	(3e+03,3.84e+03]	2.3580432097854294
10500	11000	11500	0.0067229732595458285	0.01240529997511489	3823.2285714285713	(3e+03,3.84e+03]	2.437380349110808
10600	11100	11600	0.007049447039723648	0.013053492355788008	3832.184210526316	(3e+03,3.84e+03]	2.68576052731907
10700	11200	11700	0.007174841917431774	0.013240309248904509	3908.9473684210525	(3.84e+03,4.68e+03]	3.4156830148148036
10800	11300	11800	0.007210902571581924	0.01334055436503269	4096.725	(3.84e+03,4.68e+03]	3.445100923840791
10900	11400	11900	0.006814181494124532	0.012677267273172614	5052.184210526316	(4.68e+03,5.53e+03]	2.613890266287335
11000	11500	12000	0.007329237138796853	0.013386705460521025	5690.461538461538	(5.53e+03,6.37e+03]	1.301035475921156
11100	11600	12100	0.005184919144932405	0.009145500286550803	6755.7692307692305	(6.37e+03,7.22e+03]	1.1442813559885188
11200	11700	12200	0.004985869628365495	0.008739831723341553	6316	(5.53e+03,6.37e+03]	0.23144741518353854
11300	11800	12300	0.0027488525930971165	0.004987399774354793	6508.75	(6.37e+03,7.22e+03]	-0.7061690874515528
11400	11900	12400	0.0032367928258155046	0.005783074047503293	6257.954545454545	(5.53e+03,6.37e+03]	-0.5668873133611224
11500	12000	12500	0.0031017419411280903	0.005485282824237245	6679.9	(6.37e+03,7.22e+03]	-0.4381122685369663
11600	12100	12600	0.002804871263272717	0.0050381332174729496	7790.944444444444	(7.22e+03,8.06e+03]	0
11700	12200	12700	0.0027191334389709333	0.0049750823781650405	8536.35	(8.06e+03,8.92e+03]	-0.7070684266153882
11800	12300	12800	0.0027452045363270984	0.005042008808208618	8907.95	(8.06e+03,8.92e+03]	0.7070684266154117
11900	12400	12900	0.0023632602695059512	0.0044488226001184045	6034.090909090909	(5.53e+03,6.37e+03]	-0.965595577743572
12000	12500	13000	0.0016841983215741168	0.003428669350682076	5009.15	(4.68e+03,5.53e+03]	-0.66600874128427
12100	12600	13100	0.00221282887766146	0.00443078573511845	4525.565217391304	(3.84e+03,4.68e+03]	-0.6322759484897703
12200	12700	13200	0.00217854788878061	0.004362302446647281	4636.304347826087	(3.84e+03,4.68e+03]	-0.6602420249790824
12300	12800	13300	0.002501466491763441	0.0049005087909097505	4617.291666666667	(3.84e+03,4.68e+03]	-0.3968083655176295
12400	12900	13400	0.0024838733814855213	0.004896696074245193	4232.72	(3.84e+03,4.68e+03]	-0.4111606430854466
12500	13000	13500	0.0026388224561312	0.005233669706897713	4159.538461538462	(3.84e+03,4.68e+03]	-0.2847547891425964
12600	13100	13600	0.0029045561396297713	0.005636635606715306	3434.8571428571427	(3e+03,3.84e+03]	-0.4676588371958365
12700	13200	13700	0.00302181104121637	0.005840583725331848	2396.785714285714	(2.15e+03,3e+03]	-0.3724642086537055
12800	13300	13800	0.0030084300704720773	0.0057902618158987475	1701.851851851852	(1.31e+03,2.15e+03]	-0.31012734691667293
12900	13400	13900	0.002954485764182268	0.005678380730622577	1905.4166666666667	(1.31e+03,2.15e+03]	-0.3285547708530668
13000	13500	14000	0.003701737185073506	0.007117439059954325	2064.5666666666666	(1.31e+03,2.15e+03]	-0.07329300799234391
13100	13600	14100	0.0033301211855526398	0.006452992393385998	2108.0689655172414	(1.31e+03,2.15e+03]	-0.2002373703487356
13200	13700	14200	0.0030805202581036858	0.00598249689627906	2135.222222222222	(1.31e+03,2.15e+03]	-0.28550127346222975
13300	13800	14300	0.002920688614104205	0.005754606557723391	1981.2962962962963	(1.31e+03,2.15e+03]	-0.3400999079614116
13400	13900	14400	0.002589743916641337	0.005183684496134147	1910.5833333333333	(1.31e+03,2.15e+03]	-0.45315091666076596
13500	14000	14500	0.002821393339836686	0.005560256903507905	1927.4814814814815	(1.31e+03,2.15e+03]	-0.37401926367576493
13600	14100	14600	0.002384387793888274	0.00480781085515401	2237.28	(2.15e+03,3e+03]	-0.7647757654261216
13700	14200	14700	0.0025258797022520495	0.005178947198086641	2588.5714285714284	(2.15e+03,3e+03]	-0.6776924795974811
13800	14300	14800	0.003062019157329431	0.006157184957511614	2574.2	(2.15e+03,3e+03]	-0.3477175294365261
13900	14400	14900	0.003469709213898981	0.0068055186043341365	2423.1612903225805	(2.15e+03,3e+03]	-0.09679865968418233
14000	14500	15000	0.0029806333941385823	0.005907599270683633	2841.3571428571427	(2.15e+03,3e+03]	-0.3978076000298862
14100	14600	15100	0.0030327612828522157	0.006032863854091048	3216.5714285714284	(3e+03,3.84e+03]	-0.3701207858905762
14200	14700	15200	0.0032989381064733618	0.00651543811956171	3303.0666666666666	(3e+03,3.84e+03]	-0.16761433391786443
14300	14800	15300	0.0031422180692968174	0.00621357972905233	3571.2758620689656	(3e+03,3.84e+03]	-0.28684642275977285
14400	14900	15400	0.0032092794767900256	0.006419876176453887	3700.7096774193546	(3e+03,3.84e+03]	-0.23582632449954646
14500	15000	15500	0.002959031751358572	0.005969122622037957	3984.25	(3.84e+03,4.68e+03]	-0.023531354951645288
14600	15100	15600	0.003343700318473714	0.0065724869592152365	3863.6206896551726	(3.84e+03,4.68e+03]	0.29027728716094053
14700	15200	15700	0.002967677128016403	0.005704385000369416	3908.4347826086955	(3.84e+03,4.68e+03]	-0.016478546010451674
14800	15300	15800	0.0023891360985262046	0.004630729298348269	3812.409090909091	(3e+03,3.84e+03]	-0.8597887092844466
14900	15400	15900	0.002278746825430356	0.00451981746939799	3909.909090909091	(3.84e+03,4.68e+03]	-0.5785007678574162
15000	15500	16000	0.00252176088349025	0.004942172080976285	3521.7727272727275	(3e+03,3.84e+03]	-0.7588882090780903
15100	15600	16100	0.0023126184382101403	0.0044792377797008235	3193.55	(3e+03,3.84e+03]	-0.9180030935913016
15200	15700	16200	0.0020464416145889943	0.003996663514230162	3046.8333333333335	(3e+03,3.84e+03]	-1.1205095455640133
15300	15800	16300	0.0019376828018498257	0.003778802503859758	3037.235294117647	(3e+03,3.84e+03]	-1.2032528925953132
15400	15900	16400	0.001685788824985294	0.0032411281609827716	2834.3571428571427	(2.15e+03,3e+03]	-1.1947388240355352
15500	16000	16500	0.0016310096656543685	0.0031543108004700514	2519	(2.15e+03,3e+03]	-1.2284534671174778
15600	16100	16600	0.002119774297999371	0.00425758230737509	3136.5263157894738	(3e+03,3.84e+03]	-1.0647182812118237
15700	16200	16700	0.002466204621740092	0.0048890292183794365	3602.3636363636365	(3e+03,3.84e+03]	-0.8011552302966799
15800	16300	16800	0.0028232886172453345	0.005575755849228395	3659.608695652174	(3e+03,3.84e+03]	-0.529486900942322
15900	16400	16900	0.003471355291946642	0.006588192881978962	3609.5555555555557	(3e+03,3.84e+03]	-0.0364399062786989
16000	16500	17000	0.00301834854146099	0.0057081650254940195	3733.625	(3e+03,3.84e+03]	-0.381085952138452
16100	16600	17100	0.00324019194559544	0.006192231405100783	3952.1111111111113	(3.84e+03,4.68e+03]	0.20583622616181882
16200	16700	17200	0.0037908245421226757	0.007050860346730742	3893.655172413793	(3.84e+03,4.68e+03]	0.6550366084935972
16300	16800	17300	0.0037827543427666438	0.0070355651852469035	3869.655172413793	(3.84e+03,4.68e+03]	0.6484530232516655
16400	16900	17400	0.004087194152487298	0.007718578832023578	4342.818181818182	(3.84e+03,4.68e+03]	0.8968118741188742
16500	17000	17500	0.004098694491738281	0.007786166263647658	4820.028571428571	(4.68e+03,5.53e+03]	0.8777202195984094
16600	17100	17600	0.003178950057989896	0.005965953758745288	5023.785714285715	(4.68e+03,5.53e+03]	0.2896736794825531
16700	17200	17700	0.003007788693533749	0.005762709792141728	4751.413793103448	(4.68e+03,5.53e+03]	0.18024018418022492
16800	17300	17800	0.0026443554916793	0.005054551467150284	5097.923076923077	(4.68e+03,5.53e+03]	-0.0521239694605274
16900	17400	17900	0.001759133094234188	0.0035825546985931824	5512.714285714285	(4.68e+03,5.53e+03]	-0.6180985477780834
17000	17500	18000	0.0017357345785707864	0.003543585495193414	5298.333333333333	(4.68e+03,5.53e+03]	-0.6330585906713401
17100	17600	18100	0.001513891174436336	0.00305951911558665	5231.388888888889	(4.68e+03,5.53e+03]	-0.7748960853731298
17200	17700	18200	0.0010837218105423409	0.002443524929791331	5188.555555555556	(4.68e+03,5.53e+03]	-1.0499285800747014
17300	17800	18300	0.0011617909144352042	0.002610350188475108	4963.789473684211	(4.68e+03,5.53e+03]	-1.0000144248489435
17400	17900	18400	0.0012323693861576016	0.002566369262853029	3775.0588235294117	(3e+03,3.84e+03]	-1.7398530195240187
17500	18000	18500	0.0015751071854417263	0.003041672440424634	2314.823529411765	(2.15e+03,3e+03]	-1.2628594746353876
17600	18100	18600	0.0017997819021710654	0.0035268422808211624	1864.6842105263158	(1.31e+03,2.15e+03]	-0.7230026570110046
17700	18200	18700	0.0018842057720529345	0.0036462236245200026	1203.5555555555557	(453,1.31e+03]	-0.6659325410327824
17800	18300	18800	0.0018842057720529345	0.0036462236245200026	1203.5555555555557	(453,1.31e+03]	-0.6659325410327824
17900	18400	18900	0.001797498115239706	0.0035188616760767183	1360.2222222222222	(1.31e+03,2.15e+03]	-0.7237828006973182
18000	18500	19000	0.001719311454157645	0.0033486682307195667	1383.8823529411766	(1.31e+03,2.15e+03]	-0.750491435009712
18100	18600	19100	0.001719311454157645	0.0033486682307195667	1383.8823529411766	(1.31e+03,2.15e+03]	-0.750491435009712
18200	18700	19200	0.0016950843728207956	0.003336752783515725	1316.5294117647059	(1.31e+03,2.15e+03]	-0.7587674279594993
18300	18800	19300	0.0016590655338795137	0.003244465251652542	1177.25	(453,1.31e+03]	-1.0890406575368976
18400	18900	19400	0.0017727129538108787	0.0033621034708517976	1220.75	(453,1.31e+03]	-0.875462017917297
18500	19000	19500	0.0015887761931956661	0.003137019539300764	1295	(453,1.31e+03]	-1.2211360607768584
18600	19100	19600	0.001384475422585835	0.002685809620393332	1298.6923076923076	(453,1.31e+03]	-1.6050803745715387
18700	19200	19700	0.0012014183598939385	0.0023057348783801974	1340.2727272727273	(1.31e+03,2.15e+03]	-0.9274041855501886
18800	19300	19800	0.001485807801288507	0.0028442763674838044	1322.5384615384614	(1.31e+03,2.15e+03]	-0.8302564945323889
18900	19400	19900	0.0014874841661917766	0.0028222485404304004	1307.6923076923076	(1.31e+03,2.15e+03]	-0.829683846761581
19000	19500	20000	0.002721300440468081	0.004925275772302603	1489.1	(1.31e+03,2.15e+03]	-0.408211088847804
19100	19600	20100	0.0027649068096583405	0.005045112943728829	1491.1904761904761	(1.31e+03,2.15e+03]	-0.3933151135973518
19200	19700	20200	0.003065356683766822	0.0054001280115558	1453.3	(1.31e+03,2.15e+03]	-0.2906811642035294
19300	19800	20300	0.002974792383458917	0.005209167789783424	1498.7368421052631	(1.31e+03,2.15e+03]	-0.32161801129747214
19400	19900	20400	0.0026878375820780496	0.004930951928743155	2176.285714285714	(2.15e+03,3e+03]	-0.5780131092067216
19500	20000	20500	0.0032593204874009902	0.005708395469250707	2814.0454545454545	(2.15e+03,3e+03]	-0.22628551032191685
19600	20100	20600	0.003382265186711883	0.005951736959286693	3057.913043478261	(3e+03,3.84e+03]	-0.10421936532974327
19700	20200	20700	0.0033056294202373363	0.005784227413200202	3157	(3e+03,3.84e+03]	-0.16252360441352828
19800	20300	20800	0.0035445371227030287	0.00629331319643524	2929.12	(2.15e+03,3e+03]	-0.050744717478603825
19900	20400	20900	0.003548944583358214	0.0063026212195792025	2912.7083333333335	(2.15e+03,3e+03]	-0.04803208068931703
20000	20500	21000	0.0023596323698569684	0.00430820719008335	3407.777777777778	(3e+03,3.84e+03]	-0.8822350490201574
20100	20600	21100	0.0028318688857432673	0.005317974609720133	3844.3333333333335	(3.84e+03,4.68e+03]	-0.1272695066939461
20200	20700	21200	0.003135623719177017	0.005949240682172627	3936.777777777778	(3.84e+03,4.68e+03]	0.12053054759655041
20300	20800	21300	0.003612337950043934	0.006876727739664976	3699.6	(3e+03,3.84e+03]	0.07081923631893026
20400	20900	21400	0.0037468876418972983	0.007063896693867556	3462.8928571428573	(3e+03,3.84e+03]	0.17318419935578683
20500	21000	21500	0.0033074385519990678	0.006576520785415319	2891.206896551724	(2.15e+03,3e+03]	-0.19667053642431295
20600	21100	21600	0.0035078958651901396	0.006842542396012532	2618.1724137931033	(2.15e+03,3e+03]	-0.07329612086283194
20700	21200	21700	0.005846497479149612	0.010382559612592936	2492.948717948718	(2.15e+03,3e+03]	1.3660307999682944
20800	21300	21800	0.008815997986994428	0.014452334567404877	2368.2727272727275	(2.15e+03,3e+03]	3.1936537678351136
20900	21400	21900	0.009014039422005338	0.014682781829934835	2410.568181818182	(2.15e+03,3e+03]	3.3155412954711783
21000	21500	22000	0.011229530925036079	0.01849385411387269	2328.75	(2.15e+03,3e+03]	4.679098279332911
21100	21600	22100	0.011396814348969126	0.01878463014459994	2078.78	(1.31e+03,2.15e+03]	2.5553523278205192
21200	21700	22200	0.01292096316198989	0.02127184046373734	1864.2222222222222	(1.31e+03,2.15e+03]	3.076002944195039
21300	21800	22300	0.01279828585117626	0.021007140011687696	1894.438596491228	(1.31e+03,2.15e+03]	3.034096263597561
21400	21900	22400	0.012462025259329346	0.020341515978171534	1843.232142857143	(1.31e+03,2.15e+03]	2.919229340557041
21500	22000	22500	0.012078118452906092	0.01955766654337394	1898.7115384615386	(1.31e+03,2.15e+03]	2.788086427419518
21600	22100	22600	0.011657899411777176	0.01884703453476856	1949.64	(1.31e+03,2.15e+03]	2.644539221984599
21700	22200	22700	0.009587718850449282	0.015729726405994147	1733.340909090909	(1.31e+03,2.15e+03]	1.9373636653368822
21800	22300	22800	0.006094921198744206	0.010612324178843557	1705.7837837837837	(1.31e+03,2.15e+03]	0.7442208208219039
21900	22400	22900	0.005790169517359658	0.010129772569400822	1610.837837837838	(1.31e+03,2.15e+03]	0.6401173701624083
22000	22500	23000	0.0035301739535538563	0.00621008708308662	1303.7096774193549	(453,1.31e+03]	2.42735057330824
22100	22600	23100	0.0034220791421262996	0.005628806796341567	824.875	(453,1.31e+03]	2.2242070018256888
22200	22700	23200	0.0017484137560232495	0.0029542744490842717	642.3214285714286	(453,1.31e+03]	-0.9211277233988971
22300	22800	23300	0.0016352570171155115	0.0028339687960808927	461.46153846153845	(453,1.31e+03]	-1.133784221666088
22400	22900	23400	0.0019058683130825083	0.0033983528127279426	663.1071428571429	(453,1.31e+03]	-0.62522192880248
22500	23000	23500	0.002334760155123192	0.004120037048560456	1177.21875	(453,1.31e+03]	0.18079844739537018
22600	23100	23600	0.0023794960390154385	0.004256358221965294	1802.4	(1.31e+03,2.15e+03]	-0.5249717822758528
22700	23200	23700	0.0021562059530518423	0.0039661527026066965	2342.4242424242425	(2.15e+03,3e+03]	-0.9052136512123284
22800	23300	23800	0.002258807684287252	0.004209024598356783	2719.09375	(2.15e+03,3e+03]	-0.8420658995775498
22900	23400	23900	0.00289062927488265	0.0054804142347168495	2926.162162162162	(2.15e+03,3e+03]	-0.45320196521696304
23000	23500	24000	0.004422937931481922	0.008139606396238149	2686.6046511627906	(2.15e+03,3e+03]	0.48988004041451444
23100	23600	24100	0.004008664819668904	0.007598493683133361	3030.5789473684213	(3e+03,3.84e+03]	0.3723434152363174
23200	23700	24200	0.004247463618173191	0.00790511160182294	3017.5789473684213	(3e+03,3.84e+03]	0.5540207557446664
